season,game_type,week,gameday,home_team,away_team,home_score,away_score,location,stadium_id,stadium
2024,REG,17,2024-12-25,HOU,BAL,2,31,Home,HOU00,NRG Stadium
2024,REG,17,2024-12-25,PIT,KC,10,29,Home,PIT00,Acrisure Stadium
2024,REG,17,2024-12-26,CHI,SEA,3,6,Home,CHI98,Soldier Field
2024,REG,17,2024-12-28,LA,ARI,13,9,Home,LAX01,SoFi Stadium
2024,REG,17,2024-12-28,CIN,DEN,30,24,Home,CIN00,Paycor Stadium
2024,REG,17,2024-12-28,NE,LAC,7,40,Home,BOS00,Gillette Stadium
2024,REG,17,2024-12-29,WAS,ATL,30,24,Home,WAS00,FedExField
2024,REG,17,2024-12-29,TB,CAR,48,14,Home,TAM00,Raymond James Stadium
2024,REG,17,2024-12-29,PHI,DAL,41,7,Home,PHI00,Lincoln Financial Field
2024,REG,17,2024-12-29,MIN,GB,27,25,Home,MIN01,U.S. Bank Stadium
2024,REG,17,2024-12-29,NYG,IND,45,33,Home,NYC01,MetLife Stadium
2024,REG,17,2024-12-29,NO,LV,10,25,Home,NOR00,Mercedes-Benz Superdome
2024,REG,17,2024-12-29,CLE,MIA,3,20,Home,CLE00,FirstEnergy Stadium
2024,REG,17,2024-12-29,BUF,NYJ,40,14,Home,BUF00,New Era Field
2024,REG,17,2024-12-29,JAX,TEN,20,13,Home,JAX00,TIAA Bank Stadium
2024,REG,17,2024-12-30,SF,DET,34,40,Home,SFO01,Levi's Stadium
2024,REG,18,2025-01-04,PIT,CIN,17,19,Home,PIT00,Acrisure Stadium
2024,REG,18,2025-01-04,BAL,CLE,35,10,Home,BAL00,M&T Bank Stadium
2024,REG,18,2025-01-05,NE,BUF,23,16,Home,BOS00,Gillette Stadium
2024,REG,18,2025-01-05,ATL,CAR,38,44,Home,ATL97,Mercedes-Benz Stadium
2024,REG,18,2025-01-05,GB,CHI,22,24,Home,GNB00,Lambeau Field
2024,REG,18,2025-01-05,TEN,HOU,14,23,Home,NAS00,Nissan Stadium
2024,REG,18,2025-01-05,IND,JAX,26,23,Home,IND00,Lucas Oil Stadium
2024,REG,18,2025-01-05,DEN,KC,38,0,Home,DEN00,Empower Field at Mile High
2024,REG,18,2025-01-05,LV,LAC,20,34,Home,VEG00,Allegiant Stadium
2024,REG,18,2025-01-05,NYJ,MIA,32,20,Home,NYC01,MetLife Stadium
2024,REG,18,2025-01-05,DET,MIN,31,9,Home,DET00,Ford Field
2024,REG,18,2025-01-05,TB,NO,27,19,Home,TAM00,Raymond James Stadium
2024,REG,18,2025-01-05,PHI,NYG,20,13,Home,PHI00,Lincoln Financial Field
2024,REG,18,2025-01-05,LA,SEA,25,30,Home,LAX01,SoFi Stadium
2024,REG,18,2025-01-05,ARI,SF,47,24,Home,PHO00,State Farm Stadium
2024,REG,18,2025-01-05,DAL,WAS,19,23,Home,DAL00,AT&T Stadium
2025,REG,1,2025-09-04,PHI,DAL,24,20,Home,PHI00,Lincoln Financial Field
2025,REG,1,2025-09-05,LAC,KC,27,21,Neutral,LAX01,SoFi Stadium
2025,REG,1,2025-09-07,NO,ARI,13,20,Home,NOR00,Mercedes-Benz Superdome
2025,REG,1,2025-09-07,BUF,BAL,41,40,Home,BUF00,New Era Field
2025,REG,1,2025-09-07,JAX,CAR,26,10,Home,JAX00,TIAA Bank Stadium
2025,REG,1,2025-09-07,CLE,CIN,16,17,Home,CLE00,FirstEnergy Stadium
2025,REG,1,2025-09-07,GB,DET,27,13,Home,GNB00,Lambeau Field
2025,REG,1,2025-09-07,LA,HOU,14,9,Home,LAX01,SoFi Stadium
2025,REG,1,2025-09-07,NE,LV,13,20,Home,BOS00,Gillette Stadium
2025,REG,1,2025-09-07,IND,MIA,33,8,Home,IND00,Lucas Oil Stadium
2025,REG,1,2025-09-07,WAS,NYG,21,6,Home,WAS00,FedExField
2025,REG,1,2025-09-07,NYJ,PIT,32,34,Home,NYC01,MetLife Stadium
2025,REG,1,2025-09-07,SEA,SF,13,17,Home,SEA00,Lumen Field
2025,REG,1,2025-09-07,ATL,TB,20,23,Home,ATL97,Mercedes-Benz Stadium
2025,REG,1,2025-09-07,DEN,TEN,20,12,Home,DEN00,Empower Field at Mile High
2025,REG,1,2025-09-08,CHI,MIN,24,27,Home,CHI98,Soldier Field
2025,REG,2,2025-09-11,GB,WAS,27,18,Home,GNB00,Lambeau Field
2025,REG,2,2025-09-14,MIN,ATL,6,22,Home,MIN01,U.S. Bank Stadium
2025,REG,2,2025-09-14,NYJ,BUF,10,30,Home,NYC01,MetLife Stadium
2025,REG,2,2025-09-14,ARI,CAR,27,22,Home,PHO00,State Farm Stadium
2025,REG,2,2025-09-14,DET,CHI,52,21,Home,DET00,Ford Field
2025,REG,2,2025-09-14,BAL,CLE,41,17,Home,BAL00,M&T Bank Stadium
2025,REG,2,2025-09-14,IND,DEN,29,28,Home,IND00,Lucas Oil Stadium
2025,REG,2,2025-09-14,CIN,JAX,31,27,Home,CIN00,Paycor Stadium
2025,REG,2,2025-09-14,TEN,LA,19,33,Home,NAS00,Nissan Stadium
2025,REG,2,2025-09-14,MIA,NE,27,33,Home,MIA00,Hard Rock Stadium
2025,REG,2,2025-09-14,DAL,NYG,40,37,Home,DAL00,AT&T Stadium
2025,REG,2,2025-09-14,KC,PHI,17,20,Home,KAN00,GEHA Field at Arrowhead Stadium
2025,REG,2,2025-09-14,PIT,SEA,17,31,Home,PIT00,Acrisure Stadium
2025,REG,2,2025-09-14,NO,SF,21,26,Home,NOR00,Mercedes-Benz Superdome
2025,REG,2,2025-09-15,LV,LAC,9,20,Home,VEG00,Allegiant Stadium
2025,REG,2,2025-09-15,HOU,TB,19,20,Home,HOU00,NRG Stadium
2025,REG,3,2025-09-18,BUF,MIA,31,21,Home,BUF00,New Era Field
2025,REG,3,2025-09-21,SF,ARI,16,15,Home,SFO01,Levi's Stadium
2025,REG,3,2025-09-21,CAR,ATL,30,0,Home,CAR00,Bank of America Stadium
2025,REG,3,2025-09-21,MIN,CIN,48,10,Home,MIN01,U.S. Bank Stadium
2025,REG,3,2025-09-21,CHI,DAL,31,14,Home,CHI98,Soldier Field
2025,REG,3,2025-09-21,LAC,DEN,23,20,Home,LAX01,SoFi Stadium
2025,REG,3,2025-09-21,CLE,GB,13,10,Home,CLE00,FirstEnergy Stadium
2025,REG,3,2025-09-21,JAX,HOU,17,10,Home,JAX00,TIAA Bank Stadium
2025,REG,3,2025-09-21,TEN,IND,20,41,Home,NAS00,Nissan Stadium
2025,REG,3,2025-09-21,NYG,KC,9,22,Home,NYC01,MetLife Stadium
2025,REG,3,2025-09-21,PHI,LA,33,26,Home,PHI00,Lincoln Financial Field
2025,REG,3,2025-09-21,WAS,LV,41,24,Home,WAS00,FedExField
2025,REG,3,2025-09-21,SEA,NO,44,13,Home,SEA00,Lumen Field
2025,REG,3,2025-09-21,TB,NYJ,29,27,Home,TAM00,Raymond James Stadium
2025,REG,3,2025-09-21,NE,PIT,14,21,Home,BOS00,Gillette Stadium
2025,REG,3,2025-09-22,BAL,DET,30,38,Home,BAL00,M&T Bank Stadium
2025,REG,4,2025-09-25,ARI,SEA,20,23,Home,PHO00,State Farm Stadium
2025,REG,4,2025-09-28,KC,BAL,37,20,Home,KAN00,GEHA Field at Arrowhead Stadium
2025,REG,4,2025-09-28,NE,CAR,42,13,Home,BOS00,Gillette Stadium
2025,REG,4,2025-09-28,LV,CHI,24,25,Home,VEG00,Allegiant Stadium
2025,REG,4,2025-09-28,DET,CLE,34,10,Home,DET00,Ford Field
2025,REG,4,2025-09-28,DAL,GB,40,40,Home,DAL00,AT&T Stadium
2025,REG,4,2025-09-28,LA,IND,27,20,Home,LAX01,SoFi Stadium
2025,REG,4,2025-09-28,SF,JAX,21,26,Home,SFO01,Levi's Stadium
2025,REG,4,2025-09-28,NYG,LAC,21,18,Home,NYC01,MetLife Stadium
2025,REG,4,2025-09-28,PIT,MIN,24,21,Neutral,PIT00,Acrisure Stadium
2025,REG,4,2025-09-28,BUF,NO,31,19,Home,BUF00,New Era Field
2025,REG,4,2025-09-28,TB,PHI,25,31,Home,TAM00,Raymond James Stadium
2025,REG,4,2025-09-28,HOU,TEN,26,0,Home,HOU00,NRG Stadium
2025,REG,4,2025-09-28,ATL,WAS,34,27,Home,ATL97,Mercedes-Benz Stadium
2025,REG,4,2025-09-29,DEN,CIN,28,3,Home,DEN00,Empower Field at Mile High
2025,REG,4,2025-09-29,MIA,NYJ,27,21,Home,MIA00,Hard Rock Stadium
2025,REG,5,2025-10-02,LA,SF,23,26,Home,LAX01,SoFi Stadium
2025,REG,5,2025-10-05,NYJ,DAL,22,37,Home,NYC01,MetLife Stadium
2025,REG,5,2025-10-05,PHI,DEN,17,21,Home,PHI00,Lincoln Financial Field
2025,REG,5,2025-10-05,CIN,DET,24,37,Home,CIN00,Paycor Stadium
2025,REG,5,2025-10-05,BAL,HOU,10,44,Home,BAL00,M&T Bank Stadium
2025,REG,5,2025-10-05,IND,LV,40,6,Home,IND00,Lucas Oil Stadium
2025,REG,5,2025-10-05,CAR,MIA,27,24,Home,CAR00,Bank of America Stadium
2025,REG,5,2025-10-05,CLE,MIN,17,21,Neutral,CLE00,FirstEnergy Stadium
2025,REG,5,2025-10-05,BUF,NE,20,23,Home,BUF00,New Era Field
2025,REG,5,2025-10-05,NO,NYG,26,14,Home,NOR00,Mercedes-Benz Superdome
2025,REG,5,2025-10-05,SEA,TB,35,38,Home,SEA00,Lumen Field
2025,REG,5,2025-10-05,ARI,TEN,21,22,Home,PHO00,State Farm Stadium
2025,REG,5,2025-10-05,LAC,WAS,10,27,Home,LAX01,SoFi Stadium
2025,REG,5,2025-10-06,JAX,KC,31,28,Home,JAX00,TIAA Bank Stadium
2025,REG,6,2025-10-09,NYG,PHI,34,17,Home,NYC01,MetLife Stadium
2025,REG,6,2025-10-12,IND,ARI,31,27,Home,IND00,Lucas Oil Stadium
2025,REG,6,2025-10-12,GB,CIN,27,18,Home,GNB00,Lambeau Field
2025,REG,6,2025-10-12,PIT,CLE,23,9,Home,PIT00,Acrisure Stadium
2025,REG,6,2025-10-12,CAR,DAL,30,27,Home,CAR00,Bank of America Stadium
2025,REG,6,2025-10-12,NYJ,DEN,11,13,Neutral,NYC01,MetLife Stadium
2025,REG,6,2025-10-12,KC,DET,30,17,Home,KAN00,GEHA Field at Arrowhead Stadium
2025,REG,6,2025-10-12,BAL,LA,3,17,Home,BAL00,M&T Bank Stadium
2025,REG,6,2025-10-12,MIA,LAC,27,29,Home,MIA00,Hard Rock Stadium
2025,REG,6,2025-10-12,NO,NE,19,25,Home,NOR00,Mercedes-Benz Superdome
2025,REG,6,2025-10-12,JAX,SEA,12,20,Home,JAX00,TIAA Bank Stadium
2025,REG,6,2025-10-12,TB,SF,30,19,Home,TAM00,Raymond James Stadium
2025,REG,6,2025-10-12,LV,TEN,20,10,Home,VEG00,Allegiant Stadium
2025,REG,6,2025-10-13,ATL,BUF,24,14,Home,ATL97,Mercedes-Benz Stadium
2025,REG,6,2025-10-13,WAS,CHI,24,25,Home,WAS00,FedExField
2025,REG,7,2025-10-16,CIN,PIT,33,31,Home,CIN00,Paycor Stadium
2025,REG,7,2025-10-19,SF,ATL,20,10,Home,SFO01,Levi's Stadium
2025,REG,7,2025-10-19,NYJ,CAR,6,13,Home,NYC01,MetLife Stadium
2025,REG,7,2025-10-19,ARI,GB,23,27,Home,PHO00,State Farm Stadium
2025,REG,7,2025-10-19,LAC,IND,24,38,Home,LAX01,SoFi Stadium
2025,REG,7,2025-10-19,JAX,LA,7,35,Neutral,JAX00,TIAA Bank Stadium
2025,REG,7,2025-10-19,KC,LV,31,0,Home,KAN00,GEHA Field at Arrowhead Stadium
2025,REG,7,2025-10-19,CLE,MIA,31,6,Home,CLE00,FirstEnergy Stadium
2025,REG,7,2025-10-19,TEN,NE,13,31,Home,NAS00,Nissan Stadium
2025,REG,7,2025-10-19,CHI,NO,26,14,Home,CHI98,Soldier Field
2025,REG,7,2025-10-19,DEN,NYG,33,32,Home,DEN00,Empower Field at Mile High
2025,REG,7,2025-10-19,MIN,PHI,22,28,Home,MIN01,U.S. Bank Stadium
2025,REG,7,2025-10-19,DAL,WAS,44,22,Home,DAL00,AT&T Stadium
2025,REG,7,2025-10-20,SEA,HOU,27,19,Home,SEA00,Lumen Field
2025,REG,7,2025-10-20,DET,TB,24,9,Home,DET00,Ford Field
2025,REG,8,2025-10-23,LAC,MIN,37,10,Home,LAX01,SoFi Stadium
2025,REG,8,2025-10-26,CAR,BUF,9,40,Home,CAR00,Bank of America Stadium
2025,REG,8,2025-10-26,BAL,CHI,30,16,Home,BAL00,M&T Bank Stadium
2025,REG,8,2025-10-26,NE,CLE,32,13,Home,BOS00,Gillette Stadium
2025,REG,8,2025-10-26,DEN,DAL,44,24,Home,DEN00,Empower Field at Mile High
2025,REG,8,2025-10-26,PIT,GB,25,35,Home,PIT00,Acrisure Stadium
2025,REG,8,2025-10-26,ATL,MIA,10,34,Home,ATL97,Mercedes-Benz Stadium
2025,REG,8,2025-10-26,PHI,NYG,38,20,Home,PHI00,Lincoln Financial Field
2025,REG,8,2025-10-26,CIN,NYJ,38,39,Home,CIN00,Paycor Stadium
2025,REG,8,2025-10-26,HOU,SF,26,15,Home,HOU00,NRG Stadium
2025,REG,8,2025-10-26,NO,TB,3,23,Home,NOR00,Mercedes-Benz Superdome
2025,REG,8,2025-10-26,IND,TEN,38,14,Home,IND00,Lucas Oil Stadium
2025,REG,8,2025-10-27,KC,WAS,28,7,Home,KAN00,GEHA Field at Arrowhead Stadium
2025,REG,9,2025-10-30,MIA,BAL,6,28,Home,MIA00,Hard Rock Stadium
2025,REG,9,2025-11-02,NE,ATL,24,23,Home,BOS00,Gillette Stadium
2025,REG,9,2025-11-02,GB,CAR,13,16,Home,GNB00,Lambeau Field
2025,REG,9,2025-11-02,CIN,CHI,42,47,Home,CIN00,Paycor Stadium
2025,REG,9,2025-11-02,HOU,DEN,15,18,Home,HOU00,NRG Stadium
2025,REG,9,2025-11-02,PIT,IND,27,20,Home,PIT00,Acrisure Stadium
2025,REG,9,2025-11-02,LV,JAX,29,30,Home,VEG00,Allegiant Stadium
2025,REG,9,2025-11-02,BUF,KC,28,21,Home,BUF00,New Era Field
2025,REG,9,2025-11-02,TEN,LAC,20,27,Home,NAS00,Nissan Stadium
2025,REG,9,2025-11-02,DET,MIN,24,27,Home,DET00,Ford Field
2025,REG,9,2025-11-02,LA,NO,34,10,Home,LAX01,SoFi Stadium
2025,REG,9,2025-11-02,WAS,SEA,14,38,Home,WAS00,FedExField
2025,REG,9,2025-11-02,NYG,SF,24,34,Home,NYC01,MetLife Stadium
2025,REG,9,2025-11-03,DAL,ARI,17,27,Home,DAL00,AT&T Stadium
2025,REG,10,2025-11-06,DEN,LV,10,7,Home,DEN00,Empower Field at Mile High
2025,REG,10,2025-11-09,SEA,ARI,44,22,Home,SEA00,Lumen Field
2025,REG,10,2025-11-09,IND,ATL,31,25,Neutral,IND00,Lucas Oil Stadium
2025,REG,10,2025-11-09,MIN,BAL,19,27,Home,MIN01,U.S. Bank Stadium
2025,REG,10,2025-11-09,MIA,BUF,30,13,Home,MIA00,Hard Rock Stadium
2025,REG,10,2025-11-09,NYJ,CLE,27,20,Home,NYC01,MetLife Stadium
2025,REG,10,2025-11-09,WAS,DET,22,44,Home,WAS00,FedExField
2025,REG,10,2025-11-09,HOU,JAX,36,29,Home,HOU00,NRG Stadium
2025,REG,10,2025-11-09,SF,LA,26,42,Home,SFO01,Levi's Stadium
2025,REG,10,2025-11-09,TB,NE,23,28,Home,TAM00,Raymond James Stadium
2025,REG,10,2025-11-09,CAR,NO,7,17,Home,CAR00,Bank of America Stadium
2025,REG,10,2025-11-09,CHI,NYG,24,20,Home,CHI98,Soldier Field
2025,REG,10,2025-11-09,LAC,PIT,25,10,Home,LAX01,SoFi Stadium
2025,REG,10,2025-11-10,GB,PHI,7,10,Home,GNB00,Lambeau Field
2025,REG,11,2025-11-13,NE,NYJ,27,14,Home,BOS00,Gillette Stadium
2025,REG,11,2025-11-16,CLE,BAL,16,23,Home,CLE00,FirstEnergy Stadium
2025,REG,11,2025-11-16,ATL,CAR,27,30,Home,ATL97,Mercedes-Benz Stadium
2025,REG,11,2025-11-16,MIN,CHI,17,19,Home,MIN01,U.S. Bank Stadium
2025,REG,11,2025-11-16,PIT,CIN,34,12,Home,PIT00,Acrisure Stadium
2025,REG,11,2025-11-16,PHI,DET,16,9,Home,PHI00,Lincoln Financial Field
2025,REG,11,2025-11-16,NYG,GB,20,27,Home,NYC01,MetLife Stadium
2025,REG,11,2025-11-16,TEN,HOU,13,16,Home,NAS00,Nissan Stadium
2025,REG,11,2025-11-16,DEN,KC,22,19,Home,DEN00,Empower Field at Mile High
2025,REG,11,2025-11-16,JAX,LAC,35,6,Home,JAX00,TIAA Bank Stadium
2025,REG,11,2025-11-16,LA,SEA,21,19,Home,LAX01,SoFi Stadium
2025,REG,11,2025-11-16,ARI,SF,22,41,Home,PHO00,State Farm Stadium
2025,REG,11,2025-11-16,BUF,TB,44,32,Home,BUF00,New Era Field
2025,REG,11,2025-11-16,MIA,WAS,16,13,Neutral,MIA00,Hard Rock Stadium
2025,REG,11,2025-11-17,LV,DAL,16,33,Home,VEG00,Allegiant Stadium
2025,REG,12,2025-11-20,HOU,BUF,23,19,Home,HOU00,NRG Stadium
2025,REG,12,2025-11-23,NO,ATL,10,24,Home,NOR00,Mercedes-Benz Superdome
2025,REG,12,2025-11-23,LV,CLE,10,24,Home,VEG00,Allegiant Stadium
2025,REG,12,2025-11-23,KC,IND,23,20,Home,KAN00,GEHA Field at Arrowhead Stadium
2025,REG,12,2025-11-23,ARI,JAX,24,27,Home,PHO00,State Farm Stadium
2025,REG,12,2025-11-23,GB,MIN,23,6,Home,GNB00,Lambeau Field
2025,REG,12,2025-11-23,CIN,NE,20,26,Home,CIN00,Paycor Stadium
2025,REG,12,2025-11-23,DET,NYG,34,27,Home,DET00,Ford Field
2025,REG,12,2025-11-23,BAL,NYJ,23,10,Home,BAL00,M&T Bank Stadium
2025,REG,12,2025-11-23,DAL,PHI,24,21,Home,DAL00,AT&T Stadium
2025,REG,12,2025-11-23,CHI,PIT,31,28,Home,CHI98,Soldier Field
2025,REG,12,2025-11-23,TEN,SEA,24,30,Home,NAS00,Nissan Stadium
2025,REG,12,2025-11-23,LA,TB,34,7,Home,LAX01,SoFi Stadium
2025,REG,12,2025-11-24,SF,CAR,20,9,Home,SFO01,Levi's Stadium
2025,REG,13,2025-11-27,BAL,CIN,14,32,Home,BAL00,M&T Bank Stadium
2025,REG,13,2025-11-27,DET,GB,24,31,Home,DET00,Ford Field
2025,REG,13,2025-11-27,DAL,KC,31,28,Home,DAL00,AT&T Stadium
2025,REG,13,2025-11-28,PHI,CHI,15,24,Home,PHI00,Lincoln Financial Field
2025,REG,13,2025-11-30,TB,ARI,20,17,Home,TAM00,Raymond James Stadium
2025,REG,13,2025-11-30,NYJ,ATL,27,24,Home,NYC01,MetLife Stadium
2025,REG,13,2025-11-30,PIT,BUF,7,26,Home,PIT00,Acrisure Stadium
2025,REG,13,2025-11-30,WAS,DEN,26,27,Home,WAS00,FedExField
2025,REG,13,2025-11-30,IND,HOU,16,20,Home,IND00,Lucas Oil Stadium
2025,REG,13,2025-11-30,TEN,JAX,3,25,Home,NAS00,Nissan Stadium
2025,REG,13,2025-11-30,CAR,LA,31,28,Home,CAR00,Bank of America Stadium
2025,REG,13,2025-11-30,LAC,LV,31,14,Home,LAX01,SoFi Stadium
2025,REG,13,2025-11-30,SEA,MIN,26,0,Home,SEA00,Lumen Field
2025,REG,13,2025-11-30,MIA,NO,21,17,Home,MIA00,Hard Rock Stadium
2025,REG,13,2025-11-30,CLE,SF,8,26,Home,CLE00,FirstEnergy Stadium
2025,REG,13,2025-12-01,NE,NYG,33,15,Home,BOS00,Gillette Stadium
2025,REG,14,2025-12-04,DET,DAL,44,30,Home,DET00,Ford Field
2025,REG,14,2025-12-07,GB,CHI,28,21,Home,GNB00,Lambeau Field
2025,REG,14,2025-12-07,BUF,CIN,39,34,Home,BUF00,New Era Field
2025,REG,14,2025-12-07,LV,DEN,17,24,Home,VEG00,Allegiant Stadium
2025,REG,14,2025-12-07,KC,HOU,10,20,Home,KAN00,GEHA Field at Arrowhead Stadium
2025,REG,14,2025-12-07,JAX,IND,36,19,Home,JAX00,TIAA Bank Stadium
2025,REG,14,2025-12-07,ARI,LA,17,45,Home,PHO00,State Farm Stadium
2025,REG,14,2025-12-07,NYJ,MIA,10,34,Home,NYC01,MetLife Stadium
2025,REG,14,2025-12-07,TB,NO,20,24,Home,TAM00,Raymond James Stadium
2025,REG,14,2025-12-07,BAL,PIT,22,27,Home,BAL00,M&T Bank Stadium
2025,REG,14,2025-12-07,ATL,SEA,9,37,Home,ATL97,Mercedes-Benz Stadium
2025,REG,14,2025-12-07,CLE,TEN,29,31,Home,CLE00,FirstEnergy Stadium
2025,REG,14,2025-12-07,MIN,WAS,31,0,Home,MIN01,U.S. Bank Stadium
2025,REG,14,2025-12-08,LAC,PHI,22,19,Home,LAX01,SoFi Stadium
2025,REG,15,2025-12-11,TB,ATL,28,29,Home,TAM00,Raymond James Stadium
2025,REG,15,2025-12-14,HOU,ARI,40,20,Home,HOU00,NRG Stadium
2025,REG,15,2025-12-14,CIN,BAL,0,24,Home,CIN00,Paycor Stadium
2025,REG,15,2025-12-14,NE,BUF,31,35,Home,BOS00,Gillette Stadium
2025,REG,15,2025-12-14,NO,CAR,20,17,Home,NOR00,Mercedes-Benz Superdome
2025,REG,15,2025-12-14,CHI,CLE,31,3,Home,CHI98,Soldier Field
2025,REG,15,2025-12-14,LA,DET,41,34,Home,LAX01,SoFi Stadium
2025,REG,15,2025-12-14,DEN,GB,34,26,Home,DEN00,Empower Field at Mile High
2025,REG,15,2025-12-14,SEA,IND,18,16,Home,SEA00,Lumen Field
2025,REG,15,2025-12-14,KC,LAC,13,16,Home,KAN00,GEHA Field at Arrowhead Stadium
2025,REG,15,2025-12-14,PHI,LV,31,0,Home,PHI00,Lincoln Financial Field
2025,REG,15,2025-12-14,DAL,MIN,26,34,Home,DAL00,AT&T Stadium
2025,REG,15,2025-12-14,JAX,NYJ,48,20,Home,JAX00,TIAA Bank Stadium
2025,REG,15,2025-12-14,SF,TEN,37,24,Home,SFO01,Levi's Stadium
2025,REG,15,2025-12-14,NYG,WAS,21,29,Home,NYC01,MetLife Stadium
2025,REG,15,2025-12-15,PIT,MIA,28,15,Home,PIT00,Acrisure Stadium
2025,REG,16,2025-12-18,SEA,LA,38,37,Home,SEA00,Lumen Field
2025,REG,16,2025-12-20,CHI,GB,22,16,Home,CHI98,Soldier Field
2025,REG,16,2025-12-20,WAS,PHI,18,29,Home,WAS00,FedExField
2025,REG,16,2025-12-21,ARI,ATL,19,26,Home,PHO00,State Farm Stadium
2025,REG,16,2025-12-21,CLE,BUF,20,23,Home,CLE00,FirstEnergy Stadium
2025,REG,16,2025-12-21,MIA,CIN,21,45,Home,MIA00,Hard Rock Stadium
2025,REG,16,2025-12-21,DEN,JAX,20,34,Home,DEN00,Empower Field at Mile High
2025,REG,16,2025-12-21,TEN,KC,26,9,Home,NAS00,Nissan Stadium
2025,REG,16,2025-12-21,DAL,LAC,17,34,Home,DAL00,AT&T Stadium
2025,REG,16,2025-12-21,HOU,LV,23,21,Home,HOU00,NRG Stadium
2025,REG,16,2025-12-21,NYG,MIN,13,16,Home,NYC01,MetLife Stadium
2025,REG,16,2025-12-21,BAL,NE,24,28,Home,BAL00,M&T Bank Stadium
2025,REG,16,2025-12-21,NO,NYJ,29,6,Home,NOR00,Mercedes-Benz Superdome
2025,REG,16,2025-12-21,DET,PIT,24,29,Home,DET00,Ford Field
2025,REG,16,2025-12-21,CAR,TB,23,20,Home,CAR00,Bank of America Stadium
2025,REG,16,2025-12-22,IND,SF,27,48,Home,IND00,Lucas Oil Stadium
2025,REG,17,2025-12-25,WAS,DAL,23,30,Home,WAS00,FedExField
2025,REG,17,2025-12-25,KC,DEN,13,20,Home,KAN00,GEHA Field at Arrowhead Stadium
2025,REG,17,2025-12-25,MIN,DET,23,10,Home,MIN01,U.S. Bank Stadium
2025,REG,17,2025-12-27,GB,BAL,24,41,Home,GNB00,Lambeau Field
2025,REG,17,2025-12-27,LAC,HOU,16,20,Home,LAX01,SoFi Stadium
2025,REG,17,2025-12-28,CIN,ARI,37,14,Home,CIN00,Paycor Stadium
2025,REG,17,2025-12-28,SF,CHI,42,38,Home,SFO01,Levi's Stadium
2025,REG,17,2025-12-28,IND,JAX,17,23,Home,IND00,Lucas Oil Stadium
2025,REG,17,2025-12-28,NYJ,NE,10,42,Home,NYC01,MetLife Stadium
2025,REG,17,2025-12-28,TEN,NO,26,34,Home,NAS00,Nissan Stadium
2025,REG,17,2025-12-28,LV,NYG,10,34,Home,VEG00,Allegiant Stadium
2025,REG,17,2025-12-28,BUF,PHI,12,13,Home,BUF00,New Era Field
2025,REG,17,2025-12-28,CLE,PIT,13,6,Home,CLE00,FirstEnergy Stadium
2025,REG,17,2025-12-28,CAR,SEA,10,27,Home,CAR00,Bank of America Stadium
2025,REG,17,2025-12-28,MIA,TB,20,17,Home,MIA00,Hard Rock Stadium
2025,REG,17,2025-12-29,ATL,LA,27,24,Home,ATL97,Mercedes-Benz Stadium
2025,REG,18,2026-01-03,TB,CAR,16,14,Home,TAM00,Raymond James Stadium
2025,REG,18,2026-01-03,SF,SEA,3,13,Home,SFO01,Levi's Stadium
2025,REG,18,2026-01-04,LA,ARI,37,20,Home,LAX01,SoFi Stadium
2025,REG,18,2026-01-04,PIT,BAL,26,24,Home,PIT00,Acrisure Stadium
2025,REG,18,2026-01-04,CIN,CLE,18,20,Home,CIN00,Paycor Stadium
2025,REG,18,2026-01-04,NYG,DAL,34,17,Home,NYC01,MetLife Stadium
2025,REG,18,2026-01-04,CHI,DET,16,19,Home,CHI98,Soldier Field
2025,REG,18,2026-01-04,MIN,GB,16,3,Home,MIN01,U.S. Bank Stadium
2025,REG,18,2026-01-04,HOU,IND,38,30,Home,HOU00,NRG Stadium
2025,REG,18,2026-01-04,LV,KC,14,12,Home,VEG00,Allegiant Stadium
2025,REG,18,2026-01-04,DEN,LAC,19,3,Home,DEN00,Empower Field at Mile High
2025,REG,18,2026-01-04,NE,MIA,38,10,Home,BOS00,Gillette Stadium
2025,REG,18,2026-01-04,ATL,NO,19,17,Home,ATL97,Mercedes-Benz Stadium
2025,REG,18,2026-01-04,BUF,NYJ,35,8,Home,BUF00,New Era Field
2025,REG,18,2026-01-04,JAX,TEN,41,7,Home,JAX00,TIAA Bank Stadium
2025,REG,18,2026-01-04,PHI,WAS,17,24,Home,PHI00,Lincoln Financial Field
2026,REG,1,2026-09-09,SEA,NE,,,Home,SEA00,Lumen Field
2026,REG,1,2026-09-10,LA,SF,,,Neutral,MEL00,Melbourne Cricket Ground
2026,REG,1,2026-09-13,LAC,ARI,,,Home,LAX01,SoFi Stadium
2026,REG,1,2026-09-13,PIT,ATL,,,Home,PIT00,Acrisure Stadium
2026,REG,1,2026-09-13,IND,BAL,,,Home,IND00,Lucas Oil Stadium
2026,REG,1,2026-09-13,HOU,BUF,,,Home,HOU00,Reliant Stadium
2026,REG,1,2026-09-13,CAR,CHI,,,Home,CAR00,Bank of America Stadium
2026,REG,1,2026-09-13,JAX,CLE,,,Home,JAX00,EverBank Stadium
2026,REG,1,2026-09-13,NYG,DAL,,,Home,NYC01,MetLife Stadium
2026,REG,1,2026-09-13,MIN,GB,,,Home,MIN01,U.S. Bank Stadium
2026,REG,1,2026-09-13,LV,MIA,,,Home,VEG00,Allegiant Stadium
