season,week,game_id,gameday,away,home,location,observedMargin,h4Base,homeStrength,awayStrength,baselineMargin,residual,bookNetSUnits,travelMiles,EXT_ALTITUDE_HIGH,EXT_BYE_STRENGTH,EXT_REST_DIFF_DAYS,EXT_SURFACE_AWAY_SYNTH_MISMATCH,EXT_TRAVEL_1000MI,EXT_TRAVEL_1250_1999,EXT_TRAVEL_750_1249,EXT_TRAVEL_X_ROAD,EXT_TZ_EARLY_EASTWARD,EXT_TZ_NIGHT_WESTWARD,S_AWAY_BOUNCE,S_AWAY_BYE,S_AWAY_OFF_AWAY_OT,S_AWAY_OFF_HOME_OT,S_AWAY_OFF_MNF_AWAY,S_AWAY_OFF_MNF_HOME,S_DIFFERENT_CONFERENCE,S_EARLY_MOUNTAIN,S_EARLY_WEST,S_HOME_BOUNCE,S_HOME_BYE,S_HOME_MONDAY_NIGHT,S_HOME_OFF_AWAY_OT,S_HOME_OFF_HOME_OT,S_HOME_OFF_MNF_AWAY,S_HOME_SUNDAY_NIGHT,S_HOME_THURSDAY_NIGHT,S_NIGHT_CENTRAL,S_NIGHT_EAST,S_NIGHT_MOUNTAIN,S_SAME_DIVISION,S_SB_LOSER,S_SB_WINNER,S_SECOND_REMOTE_TWO_TZ,S_THIRD_AWAY_IN_FOUR,S_TRAVEL_2000_PLUS,S_TURF_OPPOSITE,S_TURF_SAME
2023,11,2023_11_DAL_CAR,2023-11-19,DAL,CAR,Home,-23.0,2.082,-4.561916,7.294722,-9.774638,-13.225362,1.0,944.984437,0.0,0.0,3.0,1.0,0.944984,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,11,2023_11_LAC_GB,2023-11-19,LAC,GB,Home,3.0,2.082,1.194948,0.928968,2.34798,0.65202,4.0,1763.547051,0.0,0.0,0.0,1.0,1.763547,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,11,2023_11_LV_MIA,2023-11-19,LV,MIA,Home,7.0,2.082,0.71806,-2.184528,4.984588,2.015412,7.0,2170.588817,0.0,0.071806,7.0,0.0,2.170589,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
2023,11,2023_11_MIN_DEN,2023-11-19,MIN,DEN,Home,1.0,2.082,-1.993014,0.444322,-0.355335,1.355335,7.0,699.836593,1.0,0.0,-1.0,1.0,0.699837,0.0,0.0,0.699837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2023,11,2023_11_NYG_WAS,2023-11-19,NYG,WAS,Home,-12.0,2.082,-2.992393,-5.414815,4.504422,-16.504422,-2.0,198.052961,0.0,0.0,0.0,1.0,0.198053,0.0,0.0,0.198053,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2023,11,2023_11_NYJ_BUF,2023-11-19,NYJ,BUF,Home,26.0,2.082,7.989031,-3.958006,14.029037,11.970963,0.0,277.911498,0.0,0.0,-1.0,0.0,0.277911,0.0,0.0,0.277911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2023,11,2023_11_PHI_KC,2023-11-20,PHI,KC,Home,-4.0,2.082,5.95653,4.464209,3.574321,-7.574321,7.0,1029.880967,0.0,0.149232,0.0,0.0,1.029881,0.0,1.0,0.0,0.0,1.0,0.0,-8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,11,2023_11_PIT_CLE,2023-11-19,PIT,CLE,Home,3.0,2.082,0.173464,-1.856777,4.112241,-1.112241,-2.0,114.323201,0.0,0.0,0.0,0.0,0.114323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,11,2023_11_SEA_LA,2023-11-19,SEA,LAR,Home,1.0,2.082,0.387494,0.106491,2.363003,-1.363003,3.0,965.0728,0.0,0.038749,7.0,0.0,0.965073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,11,2023_11_TB_SF,2023-11-19,TB,SF,Home,13.0,2.082,6.209224,2.139338,6.151886,6.848114,2.0,2366.815977,0.0,0.0,0.0,0.0,2.366816,0.0,0.0,2.366816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.0
2023,11,2023_11_TEN_JAX,2023-11-19,TEN,JAX,Home,20.0,2.082,-3.050501,-0.442756,-0.525746,20.525746,4.0,500.780884,0.0,0.0,0.0,0.0,0.500781,0.0,0.0,0.500781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2023,12,2023_12_BAL_LAC,2023-11-26,BAL,LAC,Home,-10.0,2.082,0.909763,2.660467,0.331296,-10.331296,12.0,2321.836347,0.0,0.0,-3.0,0.0,2.321836,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023,12,2023_12_BUF_PHI,2023-11-26,BUF,PHI,Home,3.0,2.082,4.609064,8.184663,-1.493599,4.493599,-2.0,273.182957,0.0,0.0,-1.0,1.0,0.273183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,12,2023_12_CAR_TEN,2023-11-26,CAR,TEN,Home,7.0,2.082,-0.790516,-4.809891,6.101375,0.898625,0.0,338.342672,0.0,0.0,0.0,0.0,0.338343,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,12,2023_12_CHI_MIN,2023-11-27,CHI,MIN,Home,-2.0,2.082,0.418564,-5.254057,7.754621,-9.754621,7.0,355.333612,0.0,0.0,0.0,0.0,0.355334,0.0,0.0,0.355334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2023,12,2023_12_CLE_DEN,2023-11-26,CLE,DEN,Home,17.0,2.082,-1.98045,0.13436,-0.03281,17.03281,-1.0,1225.255725,1.0,0.0,0.0,0.0,1.225256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,12,2023_12_GB_DET,2023-11-23,GB,DET,Home,-7.0,2.082,-1.539134,1.194199,-0.651333,-6.348667,0.0,292.632421,0.0,0.0,0.0,0.0,0.292632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,12,2023_12_JAX_HOU,2023-11-26,JAX,HOU,Home,-3.0,2.082,-5.614613,-2.668774,-0.863839,-2.136161,0.0,824.794909,0.0,0.0,0.0,0.0,0.824795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,12,2023_12_KC_LV,2023-11-26,KC,LV,Home,-14.0,2.082,-2.213633,5.819858,-5.951491,-8.048509,4.0,1149.22993,0.0,0.0,1.0,0.0,1.14923,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,12,2023_12_LA_ARI,2023-11-26,LAR,ARI,Home,-23.0,2.082,-1.775395,0.37222,-0.065615,-22.934385,2.0,350.319259,0.0,0.0,0.0,1.0,0.350319,0.0,0.0,0.350319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2023,12,2023_12_MIA_NYJ,2023-11-24,MIA,NYJ,Home,-21.0,2.082,-4.151541,0.769454,-2.838994,-18.161006,2.0,1085.511258,0.0,0.0,0.0,0.0,1.085511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,12,2023_12_NE_NYG,2023-11-26,NE,NYG,Home,3.0,2.082,-5.098496,1.770655,-4.78715,7.78715,-6.0,170.187519,0.0,-0.177065,-7.0,0.0,0.170188,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,12,2023_12_NO_ATL,2023-11-26,NO,ATL,Home,9.0,2.082,-3.985724,0.362775,-2.266499,11.266499,-2.0,424.399135,0.0,-0.43485,0.0,0.0,0.424399,0.0,0.0,0.424399,1.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2023,12,2023_12_PIT_CIN,2023-11-26,PIT,CIN,Home,-6.0,2.082,3.441945,-1.845419,7.369364,-13.369364,0.0,256.539705,0.0,0.0,3.0,0.0,0.25654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,12,2023_12_SF_SEA,2023-11-23,SF,SEA,Home,-18.0,2.082,0.111362,6.323117,-4.129755,-13.870245,2.0,704.452846,0.0,0.0,0.0,0.0,0.704453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,12,2023_12_TB_IND,2023-11-26,TB,IND,Home,7.0,2.082,-1.670627,1.998131,-1.586759,8.586759,8.0,840.637485,0.0,-0.167063,7.0,0.0,0.840637,0.0,1.0,0.840637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2023,12,2023_12_WAS_DAL,2023-11-23,WAS,DAL,Home,35.0,2.082,7.552321,-3.234649,12.86897,22.13103,2.0,1207.360458,0.0,0.0,0.0,0.0,1.20736,0.0,1.0,1.20736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2023,13,2023_13_ARI_PIT,2023-12-03,ARI,PIT,Home,-14.0,2.082,-1.634833,-2.156682,2.603848,-16.603848,-1.0,1831.573963,0.0,0.0,0.0,0.0,1.831574,1.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,13,2023_13_ATL_NYJ,2023-12-03,ATL,NYJ,Home,-5.0,2.082,-4.476841,-3.832268,1.437428,-6.437428,2.0,747.417492,0.0,0.0,2.0,0.0,0.747417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,13,2023_13_CAR_TB,2023-12-03,CAR,TB,Home,3.0,2.082,1.855349,-4.842531,8.77988,-5.77988,0.0,510.22365,0.0,0.0,0.0,0.0,0.510224,0.0,0.0,0.510224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2023,13,2023_13_CIN_JAX,2023-12-04,CIN,JAX,Home,-3.0,2.082,-2.599142,3.196192,-3.713334,0.713334,9.0,627.618182,0.0,0.0,0.0,1.0,0.627618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,13,2023_13_CLE_LA,2023-12-03,CLE,LAR,Home,17.0,2.082,0.784711,-0.194231,3.060942,13.939058,7.0,2052.491358,0.0,0.0,0.0,0.0,2.052491,0.0,0.0,2.052491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0
2023,13,2023_13_DEN_HOU,2023-12-03,DEN,HOU,Home,5.0,2.082,-5.642339,-1.679995,-1.880344,6.880344,2.0,882.508543,0.0,0.0,0.0,0.0,0.882509,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,13,2023_13_DET_NO,2023-12-03,DET,NO,Home,-5.0,2.082,0.142369,-1.645329,3.869698,-8.869698,-1.0,940.840807,0.0,0.0,-3.0,0.0,0.940841,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,13,2023_13_IND_TEN,2023-12-03,IND,TEN,Home,-3.0,2.082,-0.762534,-1.50654,2.826006,-5.826006,2.0,250.486953,0.0,0.0,0.0,1.0,0.250487,0.0,0.0,0.250487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2023,13,2023_13_KC_GB,2023-12-03,KC,GB,Home,8.0,2.082,1.306832,5.979551,-2.590718,10.590718,7.0,501.079943,0.0,0.0,3.0,0.0,0.50108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,13,2023_13_LAC_NE,2023-12-03,LAC,NE,Home,-6.0,2.082,1.607175,0.755089,2.934086,-8.934086,2.0,2589.421676,0.0,0.0,0.0,0.0,2.589422,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
2023,13,2023_13_MIA_WAS,2023-12-03,MIA,WAS,Home,-30.0,2.082,-3.585734,1.062171,-2.565905,-27.434095,6.0,915.92841,0.0,0.0,1.0,0.0,0.915928,0.0,1.0,0.915928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2023,13,2023_13_SEA_DAL,2023-11-30,SEA,DAL,Home,6.0,2.082,7.946057,-0.138956,10.167013,-4.167013,1.0,1668.6548,0.0,0.0,0.0,0.0,1.668655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,13,2023_13_SF_PHI,2023-12-03,SF,PHI,Home,-23.0,2.082,4.695397,6.568653,0.208744,-23.208744,-2.0,2502.322348,0.0,0.0,-3.0,0.0,2.502322,0.0,0.0,2.502322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.0
2023,14,2023_14_BUF_KC,2023-12-10,BUF,KC,Home,-3.0,2.082,5.775606,8.053864,-0.196258,-2.803742,-5.0,857.58787,0.0,-0.805386,-7.0,1.0,0.857588,0.0,1.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,14,2023_14_CAR_NO,2023-12-10,CAR,NO,Home,22.0,2.082,-0.011691,-4.729138,6.799447,15.200553,2.0,648.697077,0.0,0.0,0.0,0.0,0.648697,0.0,0.0,0.648697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2023,14,2023_14_DEN_LAC,2023-12-10,DEN,LAC,Home,-17.0,2.082,0.894931,-1.829086,4.806018,-21.806018,0.0,836.807673,0.0,0.0,0.0,0.0,0.836808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,14,2023_14_DET_CHI,2023-12-10,DET,CHI,Home,15.0,2.082,-5.073383,-1.463889,-1.527494,16.527494,0.0,236.619167,0.0,-0.507338,6.0,1.0,0.236619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,14,2023_14_GB_NYG,2023-12-11,GB,NYG,Home,2.0,2.082,-5.003145,1.503915,-4.42506,6.42506,10.0,753.868951,0.0,-0.500315,7.0,0.0,0.753869,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,14,2023_14_HOU_NYJ,2023-12-10,HOU,NYJ,Home,24.0,2.082,-4.597785,-5.508498,2.992713,21.007287,-1.0,1422.524374,0.0,0.0,0.0,0.0,1.422524,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,14,2023_14_IND_CIN,2023-12-10,IND,CIN,Home,20.0,2.082,3.156881,-1.408001,6.646882,13.353118,-3.0,99.214681,0.0,0.0,-1.0,0.0,0.099215,0.0,0.0,0.099215,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2023,14,2023_14_JAX_CLE,2023-12-10,JAX,CLE,Home,4.0,2.082,-0.463551,-2.57168,4.190129,-0.190129,9.0,772.624205,0.0,0.0,1.0,0.0,0.772624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,14,2023_14_LA_BAL,2023-12-10,LAR,BAL,Home,6.0,2.082,2.788077,1.133033,3.737044,2.262956,10.0,2321.836347,0.0,0.278808,7.0,1.0,2.321836,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023,14,2023_14_MIN_LV,2023-12-10,MIN,LV,Home,-3.0,2.082,-2.338793,0.289136,-0.545929,-2.454071,6.0,1298.846944,0.0,-0.262793,1.0,1.0,1.298847,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,14,2023_14_NE_PIT,2023-12-07,NE,PIT,Home,-3.0,2.082,-1.952153,1.459887,-1.330039,-1.669961,9.0,468.229207,0.0,0.0,0.0,1.0,0.468229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,14,2023_14_PHI_DAL,2023-12-10,PHI,DAL,Home,20.0,2.082,7.807676,4.216357,5.673319,14.326681,8.0,1312.507638,0.0,0.0,3.0,0.0,1.312508,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,14,2023_14_SEA_SF,2023-12-10,SEA,SF,Home,12.0,2.082,7.053231,0.028889,9.106342,2.893658,2.0,704.452846,0.0,0.0,-3.0,1.0,0.704453,0.0,0.0,0.704453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2023,14,2023_14_TB_ATL,2023-12-10,TB,ATL,Home,-4.0,2.082,-3.722442,1.761024,-3.401466,-0.598534,2.0,414.852675,0.0,0.0,0.0,0.0,0.414853,0.0,0.0,0.414853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2023,14,2023_14_TEN_MIA,2023-12-11,TEN,MIA,Home,-1.0,2.082,1.52811,-0.865539,4.475649,-5.475649,8.0,803.812163,0.0,0.0,0.0,0.0,0.803812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023,15,2023_15_ATL_CAR,2023-12-17,ATL,CAR,Home,2.0,2.082,-4.975159,-3.730112,0.836953,1.163047,2.0,226.134727,0.0,0.0,0.0,1.0,0.226135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,15,2023_15_BAL_JAX,2023-12-17,BAL,JAX,Home,-16.0,2.082,-2.603258,2.838103,-3.359361,-12.640639,13.0,680.642376,0.0,0.0,0.0,0.0,0.680642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
